device_id,device_type,brand,model,os_version,app_version
D02828,iOS,Apple,iPhone 16,Android 13,5.1.8
D02829,Android,Motorola,Edge 50,Android 14,5.2.1
D02830,iOS,Apple,iPhone 13,iOS 17,5.1.8
D02831,Android,Realme,Edge 50,Android 13,5.1.8
D02832,iOS,Apple,iPhone 16,Android 12,5.1.9
D02833,iOS,Apple,iPhone 13,iOS 16,5.2.2
D02834,Android,OnePlus,Phone 2,Android 12,5.2.2
D02835,iOS,Apple,iPhone 16,Android 12,5.2.0
D02836,iOS,Apple,iPhone 16,iOS 18,5.2.0
D02837,Android,Samsung,Galaxy A54,iOS 16,5.2.1
D02838,Android,Vivo,Realme GT,iOS 18,5.1.9
D02839,Android,Samsung,Nord CE 3,Android 12,5.2.2
D02840,Android,Realme,Galaxy A54,iOS 16,5.2.2
D02841,Android,Motorola,Galaxy A54,Android 13,5.2.0
D02842,iOS,Apple,iPhone 14,iOS 18,5.2.0
D02843,iOS,Apple,iPhone 13,iOS 16,5.2.2
D02844,Android,Realme,Edge 50,Android 14,5.2.2
D02845,Android,Realme,11T Pro,Android 12,5.2.0
D02846,Android,Oppo,11T Pro,iOS 18,5.2.0
D02847,iOS,Apple,iPhone 13,Android 12,5.2.0
D02848,iOS,Apple,iPhone 16,Android 14,5.1.9
D02849,Android,OnePlus,11T Pro,iOS 18,5.1.9
D02850,iOS,Apple,iPhone 13,Android 14,5.2.0
D02851,Android,Samsung,Edge 50,iOS 18,5.2.2
D02852,iOS,Apple,iPhone 16,Android 13,5.2.0
D02853,Android,Samsung,11T Pro,Android 14,5.2.2
D02854,iOS,Apple,iPhone 16,Android 13,5.1.9
D02855,iOS,Apple,iPhone 14,Android 12,5.2.0
D02856,Android,Motorola,Galaxy S23,iOS 16,5.1.8
D02857,Android,Vivo,Nord CE 3,Android 12,5.2.1
D02858,iOS,Apple,iPhone 16,Android 14,5.2.0
D02859,iOS,Apple,iPhone 14,Android 13,5.2.1
D02860,iOS,Apple,iPhone 15,Android 12,5.2.1
D02861,Android,Vivo,V29,Android 12,5.1.8
D02862,Android,OnePlus,Edge 50,iOS 16,5.2.0
D02863,iOS,Apple,iPhone 15,Android 13,5.2.1
D02864,iOS,Apple,iPhone 13,iOS 17,5.2.0
D02865,iOS,Apple,iPhone 14,iOS 16,5.1.9
D02866,Android,Motorola,Galaxy S23,iOS 16,5.1.8
D02867,iOS,Apple,iPhone 15,Android 12,5.2.1
D02868,iOS,Apple,iPhone 15,iOS 16,5.1.9
D02869,Android,Nothing,Phone 2,iOS 16,5.2.2
D02870,Android,OnePlus,Galaxy S23,Android 13,5.2.2
D02871,iOS,Apple,iPhone 16,iOS 18,5.1.9
D02872,Android,Xiaomi,Edge 50,Android 14,5.1.8
D02873,iOS,Apple,iPhone 13,iOS 16,5.2.2
D02874,iOS,Apple,iPhone 14,Android 14,5.2.2
D02875,iOS,Apple,iPhone 16,Android 12,5.2.1
D02876,Android,Motorola,Galaxy S23,iOS 17,5.1.9
D02877,Android,Oppo,Reno 11,Android 12,5.1.9
D02878,iOS,Apple,iPhone 14,iOS 18,5.2.1
D02879,iOS,Apple,iPhone 13,Android 12,5.2.2
D02880,iOS,Apple,iPhone 13,Android 12,5.2.2
D02881,iOS,Apple,iPhone 15,Android 14,5.1.8
D02882,Android,Realme,Phone 2,Android 14,5.1.9
D02883,Android,OnePlus,Nord CE 3,Android 12,5.1.8
D02884,iOS,Apple,iPhone 15,iOS 18,5.1.8
D02885,iOS,Apple,iPhone 14,iOS 18,5.2.2
D02886,iOS,Apple,iPhone 16,iOS 18,5.1.9
D02887,iOS,Apple,iPhone 14,iOS 16,5.2.2
D02888,Android,Vivo,V29,Android 14,5.1.9
D02889,iOS,Apple,iPhone 15,Android 14,5.2.1
D02890,Android,Samsung,V29,iOS 18,5.1.9
D02891,iOS,Apple,iPhone 15,Android 12,5.2.1
D02892,iOS,Apple,iPhone 14,iOS 16,5.2.2
D02893,Android,Oppo,Galaxy S23,iOS 16,5.1.8
D02894,Android,Xiaomi,Phone 2,Android 14,5.1.8
D02895,iOS,Apple,iPhone 15,Android 13,5.2.2
D02896,Android,Motorola,V29,Android 12,5.2.2
D02897,Android,Xiaomi,Galaxy S23,Android 12,5.2.2
D02898,Android,Oppo,Reno 11,Android 14,5.1.9
D02899,iOS,Apple,iPhone 14,iOS 18,5.2.0
D02900,Android,OnePlus,Nord CE 3,iOS 17,5.2.1
D02901,Android,Vivo,11T Pro,Android 12,5.2.1
D02902,Android,Oppo,Reno 11,Android 14,5.2.2
D02903,Android,Xiaomi,11T Pro,Android 14,5.1.9
D02904,iOS,Apple,iPhone 13,Android 14,5.2.0
D02905,Android,Vivo,Edge 50,iOS 16,5.2.0
D02906,iOS,Apple,iPhone 13,iOS 18,5.1.8
D02907,iOS,Apple,iPhone 13,Android 12,5.1.9
D02908,Android,Nothing,Edge 50,iOS 17,5.1.8
D02909,iOS,Apple,iPhone 16,Android 14,5.2.1
D02910,iOS,Apple,iPhone 15,iOS 18,5.1.8
D02911,iOS,Apple,iPhone 14,Android 12,5.2.0
D02912,Android,OnePlus,Reno 11,iOS 17,5.2.1
D02913,iOS,Apple,iPhone 16,Android 12,5.2.2
D02914,iOS,Apple,iPhone 15,Android 13,5.2.1
D02915,Android,OnePlus,Phone 2,Android 13,5.1.8
D02916,Android,OnePlus,Phone 2,Android 14,5.2.0
D02917,iOS,Apple,iPhone 13,iOS 16,5.1.9
D02918,iOS,Apple,iPhone 15,Android 14,5.1.9
D02919,Android,Motorola,Realme GT,Android 14,5.2.0
D02920,Android,Realme,Phone 2,Android 14,5.2.2
D02921,Android,OnePlus,Nord CE 3,Android 13,5.1.9
D02922,Android,Motorola,Galaxy S23,iOS 18,5.1.9
D02923,iOS,Apple,iPhone 13,Android 14,5.1.8
D02924,iOS,Apple,iPhone 13,Android 13,5.2.1
D02925,Android,Samsung,Galaxy A54,Android 13,5.2.0
D02926,Android,OnePlus,V29,Android 13,5.2.1
D02927,Android,Oppo,Nord CE 3,iOS 17,5.2.1
D02928,Android,Xiaomi,V29,Android 14,5.1.8
D02929,Android,Oppo,Reno 11,Android 14,5.2.1
D02930,iOS,Apple,iPhone 16,Android 12,5.1.9
D02931,iOS,Apple,iPhone 13,iOS 16,5.1.8
D02932,iOS,Apple,iPhone 15,iOS 17,5.2.0
D02933,Android,Vivo,Realme GT,Android 13,5.2.1
D02934,Android,Realme,Galaxy S23,iOS 18,5.2.0
D02935,Android,Xiaomi,Galaxy S23,Android 14,5.2.0
D02936,iOS,Apple,iPhone 16,iOS 18,5.1.8
D02937,iOS,Apple,iPhone 14,Android 12,5.1.9
D02938,Android,Nothing,Edge 50,iOS 16,5.1.8
D02939,iOS,Apple,iPhone 14,Android 14,5.1.8
D02940,iOS,Apple,iPhone 16,Android 13,5.1.9
D02941,iOS,Apple,iPhone 14,Android 13,5.2.2
D02942,iOS,Apple,iPhone 16,Android 12,5.1.9
D02943,Android,OnePlus,Nord CE 3,Android 13,5.2.1
D02944,Android,Oppo,Edge 50,Android 14,5.1.9
D02945,iOS,Apple,iPhone 14,Android 12,5.2.2
D02946,Android,Oppo,Phone 2,Android 14,5.2.0
D02947,iOS,Apple,iPhone 13,Android 12,5.1.8
D02948,iOS,Apple,iPhone 14,Android 14,5.1.9
D02949,iOS,Apple,iPhone 16,iOS 18,5.2.1
D02950,iOS,Apple,iPhone 14,iOS 18,5.1.9
D02951,iOS,Apple,iPhone 14,iOS 16,5.1.8
D02952,Android,Oppo,Edge 50,Android 12,5.1.8
D02953,Android,Xiaomi,Phone 2,iOS 17,5.1.8
D02954,iOS,Apple,iPhone 14,iOS 17,5.1.8
D02955,Android,Realme,Edge 50,Android 12,5.2.0
D02956,Android,Vivo,11T Pro,iOS 16,5.2.1
D02957,Android,Xiaomi,11T Pro,Android 14,5.1.9
D02958,iOS,Apple,iPhone 15,Android 13,5.2.2
D02959,Android,Realme,Nord CE 3,Android 13,5.2.1
D02960,iOS,Apple,iPhone 15,iOS 18,5.1.9
D02961,Android,Realme,V29,iOS 18,5.2.0
D02962,iOS,Apple,iPhone 13,iOS 16,5.2.0
D02963,Android,Nothing,V29,iOS 17,5.1.9
D02964,Android,Nothing,11T Pro,iOS 18,5.2.0
D02965,Android,Nothing,11T Pro,iOS 18,5.1.8
D02966,Android,Oppo,11T Pro,Android 12,5.2.0
D02967,iOS,Apple,iPhone 14,iOS 17,5.2.0
D02968,iOS,Apple,iPhone 16,iOS 17,5.2.0
D02969,iOS,Apple,iPhone 16,Android 13,5.2.1
D02970,iOS,Apple,iPhone 14,iOS 18,5.2.2
D02971,iOS,Apple,iPhone 14,Android 14,5.1.9
D02972,iOS,Apple,iPhone 14,Android 12,5.2.0
D02973,Android,Samsung,11T Pro,Android 12,5.2.1
D02974,iOS,Apple,iPhone 16,Android 14,5.1.9
D02975,Android,Samsung,Edge 50,iOS 16,5.1.8
D02976,Android,Oppo,Galaxy A54,Android 12,5.2.2
D02977,iOS,Apple,iPhone 14,iOS 17,5.2.2
D02978,iOS,Apple,iPhone 13,iOS 16,5.1.9
D02979,iOS,Apple,iPhone 14,iOS 17,5.2.0
D02980,Android,Nothing,Realme GT,iOS 17,5.2.0
D02981,iOS,Apple,iPhone 16,iOS 16,5.2.0
D02982,iOS,Apple,iPhone 13,Android 14,5.2.1
D02983,Android,Samsung,Galaxy S23,Android 12,5.2.1
D02984,iOS,Apple,iPhone 15,Android 14,5.2.0
D02985,iOS,Apple,iPhone 15,Android 12,5.2.1
D02986,Android,Vivo,Nord CE 3,Android 14,5.2.0
D02987,Android,Oppo,Phone 2,Android 13,5.2.1
D02988,iOS,Apple,iPhone 13,iOS 16,5.1.9
D02989,Android,Oppo,V29,Android 12,5.1.8
D02990,iOS,Apple,iPhone 15,iOS 16,5.2.0
D02991,iOS,Apple,iPhone 15,iOS 16,5.1.8
D02992,Android,Realme,Edge 50,iOS 18,5.2.0
D02993,iOS,Apple,iPhone 16,iOS 17,5.1.9
D02994,Android,Vivo,11T Pro,Android 13,5.1.8
D02995,iOS,Apple,iPhone 16,Android 13,5.2.0
D02996,iOS,Apple,iPhone 16,iOS 16,5.1.9
D02997,Android,Oppo,Galaxy A54,Android 14,5.1.9
D02998,Android,OnePlus,Edge 50,Android 12,5.2.2
D02999,iOS,Apple,iPhone 14,iOS 18,5.1.8
D03000,Android,Realme,V29,iOS 17,5.2.2
D03001,Android,Oppo,11T Pro,iOS 16,5.2.2
D03002,iOS,Apple,iPhone 13,Android 13,5.1.9
D03003,iOS,Apple,iPhone 13,iOS 17,5.2.0
D03004,iOS,Apple,iPhone 15,Android 12,5.1.8
D03005,iOS,Apple,iPhone 14,Android 13,5.1.9
D03006,iOS,Apple,iPhone 15,Android 12,5.2.1
D03007,iOS,Apple,iPhone 14,iOS 18,5.2.1
D03008,iOS,Apple,iPhone 13,Android 13,5.1.8
D03009,iOS,Apple,iPhone 13,iOS 17,5.2.1
D03010,Android,Oppo,Realme GT,Android 14,5.2.2
D03011,Android,Vivo,11T Pro,iOS 16,5.2.2
D03012,iOS,Apple,iPhone 16,Android 14,5.2.2
D03013,Android,Oppo,Realme GT,iOS 18,5.1.9
D03014,iOS,Apple,iPhone 13,iOS 18,5.2.0
D03015,iOS,Apple,iPhone 16,Android 14,5.2.2
D03016,iOS,Apple,iPhone 16,Android 12,5.2.2
D03017,Android,Motorola,Nord CE 3,iOS 18,5.1.9
D03018,iOS,Apple,iPhone 14,iOS 16,5.1.8
D03019,iOS,Apple,iPhone 13,Android 14,5.1.8
D03020,iOS,Apple,iPhone 15,iOS 17,5.2.0
D03021,Android,Xiaomi,Galaxy S23,iOS 18,5.1.9
D03022,Android,Motorola,V29,Android 13,5.2.0
D03023,Android,Samsung,Realme GT,iOS 17,5.2.2
D03024,iOS,Apple,iPhone 13,Android 12,5.1.8
D03025,Android,Xiaomi,V29,Android 12,5.2.1
D03026,iOS,Apple,iPhone 14,Android 12,5.1.8
D03027,iOS,Apple,iPhone 13,Android 12,5.2.0
D03028,iOS,Apple,iPhone 13,iOS 16,5.2.2
D03029,iOS,Apple,iPhone 16,iOS 16,5.2.1
D03030,Android,OnePlus,Galaxy S23,Android 13,5.2.1
D03031,Android,Oppo,Realme GT,iOS 17,5.2.0
D03032,iOS,Apple,iPhone 15,Android 13,5.2.2
D03033,Android,Vivo,Galaxy A54,iOS 18,5.2.1
D03034,iOS,Apple,iPhone 16,Android 13,5.1.9
D03035,Android,Motorola,Reno 11,iOS 17,5.2.2
D03036,iOS,Apple,iPhone 14,Android 12,5.2.1
D03037,iOS,Apple,iPhone 16,Android 12,5.2.2
D03038,iOS,Apple,iPhone 13,Android 14,5.2.1
D03039,Android,Oppo,11T Pro,Android 14,5.1.8
D03040,Android,Vivo,Galaxy A54,Android 12,5.2.2
D03041,iOS,Apple,iPhone 14,iOS 16,5.2.2
D03042,iOS,Apple,iPhone 15,iOS 16,5.2.1
D03043,Android,Motorola,Phone 2,Android 12,5.2.2
D03044,iOS,Apple,iPhone 13,Android 12,5.1.9
D03045,iOS,Apple,iPhone 13,iOS 18,5.1.9
D03046,Android,OnePlus,Edge 50,Android 13,5.1.9
D03047,iOS,Apple,iPhone 14,Android 12,5.2.0
D03048,iOS,Apple,iPhone 15,iOS 18,5.2.0
D03049,Android,Motorola,Galaxy S23,Android 13,5.1.9
D03050,Android,Oppo,V29,Android 13,5.2.0
D03051,iOS,Apple,iPhone 15,iOS 18,5.2.2
D03052,iOS,Apple,iPhone 15,Android 13,5.2.1
D03053,iOS,Apple,iPhone 16,iOS 17,5.1.9
D03054,Android,Realme,Galaxy A54,iOS 18,5.1.9
D03055,Android,Xiaomi,Galaxy S23,Android 13,5.2.2
D03056,iOS,Apple,iPhone 15,iOS 16,5.2.0
D03057,Android,Oppo,Phone 2,Android 14,5.1.9
D03058,Android,Motorola,Galaxy A54,iOS 17,5.2.2
D03059,Android,Xiaomi,Nord CE 3,Android 12,5.2.1
D03060,Android,Oppo,11T Pro,iOS 17,5.2.0
D03061,Android,Vivo,V29,iOS 16,5.2.1
D03062,Android,Oppo,Reno 11,Android 13,5.1.8
D03063,iOS,Apple,iPhone 15,iOS 16,5.2.2
D03064,Android,Xiaomi,V29,iOS 16,5.1.8
D03065,iOS,Apple,iPhone 13,Android 13,5.1.9
D03066,Android,OnePlus,Reno 11,iOS 18,5.2.2
D03067,iOS,Apple,iPhone 14,iOS 18,5.2.0
D03068,Android,Samsung,Reno 11,Android 12,5.2.2
D03069,iOS,Apple,iPhone 13,iOS 17,5.1.8
D03070,iOS,Apple,iPhone 13,iOS 17,5.1.9
D03071,iOS,Apple,iPhone 16,Android 14,5.1.9
D03072,iOS,Apple,iPhone 16,iOS 18,5.2.2
D03073,Android,Oppo,Edge 50,Android 13,5.2.1
D03074,Android,Motorola,Realme GT,Android 12,5.1.9
D03075,iOS,Apple,iPhone 16,Android 13,5.2.0
D03076,iOS,Apple,iPhone 15,iOS 18,5.2.2
D03077,Android,Xiaomi,11T Pro,Android 14,5.1.9
D03078,Android,Oppo,Realme GT,Android 13,5.2.0
D03079,iOS,Apple,iPhone 15,iOS 18,5.2.1
D03080,Android,OnePlus,Realme GT,iOS 16,5.2.0
D03081,Android,Nothing,11T Pro,iOS 16,5.2.0
D03082,Android,Vivo,Galaxy S23,Android 13,5.1.9
D03083,Android,OnePlus,Galaxy S23,Android 13,5.1.8
D03084,iOS,Apple,iPhone 14,Android 14,5.2.2
D03085,iOS,Apple,iPhone 16,iOS 17,5.1.9
D03086,iOS,Apple,iPhone 16,iOS 16,5.2.0
D03087,Android,Nothing,V29,iOS 17,5.1.9
D03088,iOS,Apple,iPhone 14,Android 14,5.2.2
D03089,Android,Oppo,11T Pro,iOS 17,5.2.2
D03090,iOS,Apple,iPhone 15,Android 12,5.2.0
D03091,Android,Nothing,11T Pro,iOS 17,5.2.1
D03092,Android,OnePlus,Edge 50,Android 14,5.2.1
D03093,Android,Nothing,Galaxy A54,iOS 17,5.2.2
D03094,iOS,Apple,iPhone 14,iOS 18,5.2.2
D03095,Android,Oppo,Edge 50,Android 14,5.1.8
D03096,Android,Samsung,V29,Android 13,5.2.1
D03097,iOS,Apple,iPhone 15,iOS 16,5.1.8
D03098,Android,Samsung,Galaxy A54,Android 12,5.1.8
D03099,Android,Nothing,V29,Android 12,5.2.0
D03100,Android,Samsung,Edge 50,iOS 16,5.2.0
D03101,iOS,Apple,iPhone 14,Android 13,5.2.1
D03102,Android,Oppo,Galaxy A54,Android 13,5.2.1
D03103,iOS,Apple,iPhone 15,Android 13,5.2.0
D03104,iOS,Apple,iPhone 14,iOS 17,5.2.0
D03105,iOS,Apple,iPhone 14,iOS 18,5.1.9
D03106,Android,Vivo,Realme GT,Android 14,5.1.9
D03107,iOS,Apple,iPhone 13,iOS 17,5.2.0
D03108,Android,Oppo,Nord CE 3,iOS 17,5.2.2
D03109,iOS,Apple,iPhone 15,Android 12,5.2.0
D03110,Android,Xiaomi,11T Pro,iOS 17,5.2.0
D03111,iOS,Apple,iPhone 14,Android 14,5.2.2
D03112,Android,Realme,Galaxy S23,iOS 16,5.1.9
D03113,Android,Oppo,Phone 2,Android 14,5.1.9
D03114,Android,Motorola,Realme GT,iOS 16,5.1.8
D03115,Android,Motorola,Phone 2,Android 13,5.1.8
D03116,iOS,Apple,iPhone 16,iOS 18,5.2.2
D03117,Android,Nothing,Phone 2,Android 14,5.2.1
D03118,Android,Samsung,Galaxy A54,iOS 16,5.1.9
D03119,iOS,Apple,iPhone 16,iOS 18,5.2.1
D03120,iOS,Apple,iPhone 15,iOS 16,5.1.8
D03121,Android,Realme,11T Pro,Android 14,5.1.9
D03122,iOS,Apple,iPhone 16,Android 12,5.2.1
D03123,iOS,Apple,iPhone 16,Android 14,5.1.9
D03124,Android,Realme,11T Pro,Android 12,5.1.9
D03125,Android,Motorola,Galaxy S23,Android 13,5.2.0
D03126,Android,Oppo,Realme GT,Android 12,5.2.0
D03127,iOS,Apple,iPhone 14,Android 13,5.1.8
D03128,iOS,Apple,iPhone 14,iOS 16,5.2.1
D03129,iOS,Apple,iPhone 14,iOS 17,5.1.9
D03130,Android,OnePlus,Galaxy A54,iOS 16,5.2.2
D03131,Android,Vivo,Phone 2,iOS 17,5.2.2
D03132,iOS,Apple,iPhone 13,iOS 16,5.1.8
D03133,iOS,Apple,iPhone 14,iOS 18,5.2.1
D03134,Android,Nothing,11T Pro,Android 12,5.2.1
D03135,Android,Samsung,Galaxy A54,iOS 18,5.1.9
D03136,iOS,Apple,iPhone 13,Android 14,5.1.8
D03137,Android,Vivo,11T Pro,Android 13,5.2.2
D03138,Android,Samsung,Phone 2,Android 14,5.2.2
D03139,iOS,Apple,iPhone 15,Android 13,5.2.2
D03140,iOS,Apple,iPhone 14,iOS 18,5.1.8
D03141,iOS,Apple,iPhone 16,iOS 16,5.2.0
D03142,Android,Motorola,11T Pro,Android 13,5.2.2
D03143,Android,Samsung,Reno 11,Android 14,5.2.0
D03144,Android,Nothing,V29,iOS 18,5.2.1
D03145,iOS,Apple,iPhone 15,Android 13,5.1.9
D03146,iOS,Apple,iPhone 15,iOS 17,5.2.2
D03147,iOS,Apple,iPhone 16,iOS 16,5.1.8
D03148,iOS,Apple,iPhone 15,Android 12,5.1.8
D03149,iOS,Apple,iPhone 14,Android 14,5.2.2
D03150,iOS,Apple,iPhone 13,Android 12,5.1.8
D03151,iOS,Apple,iPhone 16,iOS 17,5.2.0
D03152,Android,Vivo,11T Pro,iOS 18,5.1.9
D03153,iOS,Apple,iPhone 13,Android 12,5.2.1
D03154,Android,Motorola,Reno 11,Android 12,5.1.9
D03155,iOS,Apple,iPhone 13,iOS 17,5.2.0
D03156,iOS,Apple,iPhone 15,Android 12,5.2.1
D03157,iOS,Apple,iPhone 14,Android 12,5.1.9
D03158,iOS,Apple,iPhone 16,Android 14,5.1.8
D03159,Android,Vivo,Galaxy S23,iOS 16,5.1.8
D03160,Android,Oppo,11T Pro,Android 12,5.1.8
D03161,Android,Oppo,Reno 11,Android 12,5.2.2
D03162,Android,Nothing,Realme GT,iOS 16,5.2.1
D03163,Android,Motorola,V29,Android 12,5.1.8
D03164,iOS,Apple,iPhone 14,Android 13,5.2.2
D03165,iOS,Apple,iPhone 13,iOS 18,5.2.1
D03166,iOS,Apple,iPhone 14,iOS 18,5.1.9
D03167,Android,Samsung,Phone 2,Android 12,5.1.8
D03168,Android,Samsung,Edge 50,Android 13,5.1.9
D03169,Android,Realme,Edge 50,Android 12,5.1.8
D03170,iOS,Apple,iPhone 16,iOS 18,5.2.0
D03171,iOS,Apple,iPhone 13,iOS 18,5.2.0
D03172,Android,Motorola,11T Pro,iOS 16,5.2.0
D03173,iOS,Apple,iPhone 14,iOS 16,5.1.9
D03174,iOS,Apple,iPhone 16,iOS 18,5.2.0
D03175,iOS,Apple,iPhone 13,Android 14,5.2.2
D03176,Android,Nothing,Reno 11,Android 13,5.1.8
D03177,iOS,Apple,iPhone 16,Android 13,5.2.1
D03178,Android,Xiaomi,Nord CE 3,Android 12,5.1.9
D03179,Android,Xiaomi,Reno 11,iOS 17,5.2.2
D03180,Android,Motorola,Galaxy S23,Android 12,5.2.2
D03181,iOS,Apple,iPhone 13,iOS 16,5.2.2
D03182,Android,OnePlus,Realme GT,iOS 16,5.2.0
D03183,Android,Oppo,Reno 11,Android 14,5.2.2
D03184,iOS,Apple,iPhone 15,iOS 16,5.1.8
D03185,iOS,Apple,iPhone 15,Android 14,5.2.0
D03186,iOS,Apple,iPhone 15,iOS 16,5.1.9
D03187,Android,Xiaomi,V29,iOS 16,5.2.2
D03188,Android,Vivo,Nord CE 3,iOS 18,5.2.1
D03189,iOS,Apple,iPhone 15,iOS 17,5.2.2
D03190,iOS,Apple,iPhone 13,iOS 18,5.1.8
D03191,iOS,Apple,iPhone 13,iOS 18,5.2.0
D03192,Android,Vivo,11T Pro,iOS 17,5.1.9
D03193,Android,OnePlus,Reno 11,iOS 16,5.1.8
D03194,iOS,Apple,iPhone 13,iOS 17,5.2.0
D03195,iOS,Apple,iPhone 15,iOS 17,5.2.1
D03196,iOS,Apple,iPhone 16,Android 12,5.1.8
D03197,Android,Xiaomi,Galaxy S23,iOS 18,5.1.9
D03198,iOS,Apple,iPhone 16,iOS 16,5.1.9
D03199,Android,Xiaomi,Phone 2,Android 12,5.2.2
D03200,Android,Vivo,Nord CE 3,iOS 18,5.2.2
D03201,Android,Vivo,Reno 11,Android 14,5.2.2
D03202,iOS,Apple,iPhone 13,iOS 18,5.1.9
D03203,Android,Vivo,V29,Android 13,5.1.9
D03204,Android,Samsung,Reno 11,Android 13,5.1.9
D03205,iOS,Apple,iPhone 16,iOS 17,5.2.1
D03206,Android,Xiaomi,Galaxy S23,iOS 17,5.1.8
D03207,Android,Samsung,Edge 50,Android 13,5.2.2
D03208,Android,Xiaomi,Nord CE 3,Android 14,5.2.2
D03209,iOS,Apple,iPhone 14,iOS 16,5.2.1
D03210,iOS,Apple,iPhone 13,Android 14,5.2.1
D03211,Android,Vivo,Galaxy S23,iOS 16,5.2.2
D03212,Android,Samsung,Phone 2,iOS 16,5.2.1
D03213,Android,OnePlus,Galaxy S23,Android 12,5.1.9
D03214,iOS,Apple,iPhone 15,Android 13,5.2.1
D03215,iOS,Apple,iPhone 13,Android 14,5.1.8
D03216,Android,Samsung,Galaxy A54,Android 12,5.1.8
D03217,iOS,Apple,iPhone 14,Android 12,5.1.8
D03218,Android,Vivo,V29,Android 13,5.2.1
D03219,Android,Xiaomi,Reno 11,Android 13,5.1.8
D03220,iOS,Apple,iPhone 14,iOS 17,5.1.8
D03221,iOS,Apple,iPhone 13,Android 14,5.2.0
D03222,iOS,Apple,iPhone 14,Android 13,5.2.1
D03223,Android,Nothing,11T Pro,iOS 17,5.1.9
D03224,Android,Xiaomi,V29,iOS 18,5.1.8
D03225,Android,Nothing,Reno 11,iOS 17,5.1.9
D03226,Android,Nothing,11T Pro,Android 14,5.2.0
D03227,Android,Samsung,Edge 50,iOS 18,5.1.8
D03228,iOS,Apple,iPhone 13,Android 14,5.1.9
D03229,Android,Nothing,Nord CE 3,iOS 18,5.2.0
D03230,iOS,Apple,iPhone 14,iOS 18,5.2.1
D03231,iOS,Apple,iPhone 13,iOS 17,5.2.2
D03232,Android,Samsung,11T Pro,iOS 18,5.1.9
D03233,Android,Samsung,Galaxy S23,iOS 18,5.1.8
D03234,Android,OnePlus,Galaxy A54,iOS 17,5.2.2
D03235,Android,Xiaomi,Realme GT,iOS 16,5.1.9
D03236,iOS,Apple,iPhone 14,Android 13,5.2.2
D03237,Android,Vivo,11T Pro,iOS 17,5.2.2
D03238,Android,Xiaomi,Edge 50,Android 13,5.1.9
D03239,Android,Vivo,Phone 2,iOS 18,5.1.9
D03240,Android,Xiaomi,Realme GT,iOS 18,5.2.2
D03241,Android,Realme,V29,Android 13,5.2.2
D03242,Android,Oppo,Reno 11,iOS 16,5.2.0
D03243,Android,Samsung,11T Pro,iOS 17,5.2.0
D03244,iOS,Apple,iPhone 13,Android 14,5.2.1
D03245,Android,Nothing,Galaxy A54,iOS 17,5.2.1
D03246,Android,OnePlus,Galaxy S23,Android 13,5.2.2
D03247,iOS,Apple,iPhone 14,iOS 17,5.2.2
D03248,Android,Realme,V29,Android 12,5.2.2
D03249,Android,Xiaomi,V29,iOS 18,5.1.8
D03250,Android,Motorola,Edge 50,iOS 18,5.2.0
D03251,iOS,Apple,iPhone 16,iOS 16,5.1.8
D03252,Android,Nothing,Galaxy A54,Android 14,5.2.0
D03253,iOS,Apple,iPhone 16,iOS 17,5.2.0
D03254,iOS,Apple,iPhone 13,Android 12,5.1.8
D03255,Android,Motorola,Edge 50,Android 13,5.1.8
D03256,Android,Motorola,Reno 11,iOS 18,5.2.1
D03257,iOS,Apple,iPhone 13,Android 12,5.2.1
D03258,Android,Motorola,Galaxy S23,iOS 17,5.2.2
D03259,Android,Nothing,Realme GT,iOS 18,5.2.1
D03260,Android,OnePlus,11T Pro,iOS 17,5.2.2
D03261,Android,Oppo,Edge 50,Android 13,5.1.9
D03262,iOS,Apple,iPhone 15,iOS 17,5.2.2
D03263,iOS,Apple,iPhone 13,Android 12,5.1.9
D03264,Android,Oppo,Edge 50,iOS 17,5.2.1
D03265,iOS,Apple,iPhone 14,Android 14,5.2.2
D03266,iOS,Apple,iPhone 13,iOS 16,5.2.2
D03267,iOS,Apple,iPhone 15,Android 14,5.2.0
D03268,Android,Oppo,Galaxy A54,Android 12,5.2.0
D03269,iOS,Apple,iPhone 16,Android 13,5.2.2
D03270,Android,OnePlus,Phone 2,iOS 16,5.2.0
D03271,iOS,Apple,iPhone 15,iOS 17,5.2.0
D03272,iOS,Apple,iPhone 15,iOS 16,5.2.2
D03273,iOS,Apple,iPhone 15,Android 12,5.2.2
D03274,Android,Samsung,Reno 11,Android 12,5.1.9
D03275,iOS,Apple,iPhone 13,Android 13,5.2.0
D03276,iOS,Apple,iPhone 13,Android 12,5.2.0
D03277,Android,Motorola,Galaxy S23,iOS 17,5.2.1
D03278,Android,Vivo,Phone 2,Android 13,5.2.2
D03279,iOS,Apple,iPhone 13,Android 14,5.2.2
D03280,Android,Motorola,11T Pro,iOS 18,5.2.2
D03281,iOS,Apple,iPhone 13,Android 14,5.2.1
D03282,Android,Motorola,Nord CE 3,iOS 17,5.2.0
D03283,iOS,Apple,iPhone 16,iOS 16,5.2.1
D03284,iOS,Apple,iPhone 14,Android 14,5.2.1
D03285,iOS,Apple,iPhone 13,iOS 17,5.1.8
D03286,Android,Motorola,Realme GT,iOS 17,5.2.1
D03287,iOS,Apple,iPhone 13,Android 14,5.1.8
D03288,Android,OnePlus,Galaxy A54,Android 13,5.1.8
D03289,iOS,Apple,iPhone 16,iOS 18,5.2.2
