ticket_id,transaction_id,user_id,issue_type,ticket_status,resolution_time_minutes,customer_rating
SP001937,T0025844,U008687,Refund Pending,Resolved,1166,4
SP001938,T0056456,U009342,UPI PIN Issue,Resolved,296,5
SP001939,T0092607,U000190,Merchant Complaint,Resolved,495,5
SP001940,T0032203,U004589,UPI PIN Issue,Resolved,1170,5
SP001941,T0027277,U004087,Merchant Complaint,Resolved,286,3
SP001942,T0095545,U007348,UPI PIN Issue,In Progress,745,4
SP001943,T0090763,U007559,Transaction Pending,Resolved,1156,2
SP001944,T0037174,U009493,Payment Failed,Open,1109,2
SP001945,T0006358,U001983,Transaction Pending,In Progress,616,1
SP001946,T0098571,U005374,Transaction Pending,Resolved,969,2
SP001947,T0027817,U004484,Bank Server Error,Resolved,275,1
SP001948,T0030525,U007418,UPI PIN Issue,Open,454,1
SP001949,T0084940,U009566,Transaction Pending,Resolved,666,1
SP001950,T0065884,U005072,Bank Server Error,Resolved,844,5
SP001951,T0046885,U007366,Payment Failed,In Progress,959,1
SP001952,T0084959,U000119,Refund Pending,Open,607,1
SP001953,T0074054,U009401,Money Debited Not Credited,Resolved,1137,1
SP001954,T0092775,U003656,Money Debited Not Credited,Resolved,588,5
SP001955,T0019918,U001875,Bank Server Error,Open,1113,5
SP001956,T0013659,U003930,Duplicate Debit,Resolved,203,5
SP001957,T0070881,U005456,Bank Server Error,Resolved,1064,4
SP001958,T0027748,U007636,Refund Pending,Resolved,67,2
SP001959,T0044933,U004996,Merchant Complaint,In Progress,1323,2
SP001960,T0090117,U009981,Duplicate Debit,Resolved,97,2
SP001961,T0059642,U001414,Duplicate Debit,Resolved,930,2
SP001962,T0086209,U006733,Refund Pending,Open,272,4
SP001963,T0033437,U008120,Money Debited Not Credited,Resolved,1353,4
SP001964,T0014571,U002020,Refund Pending,Resolved,1232,1
SP001965,T0067271,U002289,Bank Server Error,Resolved,677,3
SP001966,T0096680,U008576,Payment Failed,Resolved,754,2
SP001967,T0046068,U006864,Money Debited Not Credited,Resolved,574,3
SP001968,T0061457,U002992,Payment Failed,Resolved,84,5
SP001969,T0050720,U007271,Payment Failed,Resolved,587,5
SP001970,T0015947,U004740,Merchant Complaint,Resolved,402,5
SP001971,T0044437,U003306,Merchant Complaint,Resolved,521,4
SP001972,T0073668,U001106,Refund Pending,Resolved,584,2
SP001973,T0021329,U000934,Transaction Pending,Resolved,999,2
SP001974,T0068297,U004071,UPI PIN Issue,Resolved,1209,1
SP001975,T0054181,U009432,Money Debited Not Credited,Resolved,1065,2
SP001976,T0051584,U008146,UPI PIN Issue,Resolved,1164,3
SP001977,T0079116,U006224,Duplicate Debit,Resolved,1142,3
SP001978,T0031874,U008475,Duplicate Debit,Resolved,1156,1
SP001979,T0070971,U009026,Payment Failed,Open,1107,2
SP001980,T0031956,U000285,Merchant Complaint,Open,398,5
SP001981,T0019491,U001836,Money Debited Not Credited,In Progress,112,2
SP001982,T0049511,U005941,Duplicate Debit,In Progress,98,5
SP001983,T0050450,U001069,Transaction Pending,Resolved,1239,2
SP001984,T0016966,U009631,Duplicate Debit,Resolved,483,3
SP001985,T0039537,U001836,Merchant Complaint,Resolved,1144,5
SP001986,T0044409,U001249,Transaction Pending,Resolved,879,5
SP001987,T0067257,U002464,Bank Server Error,Resolved,543,1
SP001988,T0033601,U007081,Refund Pending,Resolved,1216,1
SP001989,T0056558,U005693,Transaction Pending,Resolved,1287,4
SP001990,T0036505,U003702,Refund Pending,Resolved,1377,3
SP001991,T0056615,U003778,Transaction Pending,Resolved,406,1
SP001992,T0081569,U004056,Refund Pending,In Progress,801,4
SP001993,T0009687,U003508,Transaction Pending,In Progress,815,3
SP001994,T0044993,U000992,Merchant Complaint,Resolved,856,2
SP001995,T0047612,U004818,Money Debited Not Credited,Resolved,444,2
SP001996,T0032527,U006322,UPI PIN Issue,Resolved,692,2
SP001997,T0086157,U001981,Bank Server Error,Resolved,510,1
SP001998,T0034959,U000667,Bank Server Error,Open,1308,1
SP001999,T0030414,U000481,Bank Server Error,In Progress,658,3
SP002000,T0053088,U009813,Money Debited Not Credited,Resolved,1153,5
SP002001,T0086758,U008532,UPI PIN Issue,Resolved,157,3
SP002002,T0066119,U000085,Transaction Pending,Resolved,792,3
SP002003,T0096662,U006287,Money Debited Not Credited,Resolved,1192,4
SP002004,T0006471,U001418,Payment Failed,Resolved,598,3
SP002005,T0008719,U003083,Transaction Pending,Resolved,975,3
SP002006,T0002465,U004250,Refund Pending,Resolved,778,5
SP002007,T0010304,U002077,Payment Failed,Resolved,390,1
SP002008,T0082913,U006450,UPI PIN Issue,Resolved,99,2
SP002009,T0073468,U006589,UPI PIN Issue,Resolved,37,4
SP002010,T0072040,U006969,Merchant Complaint,Open,436,3
SP002011,T0049018,U004748,Merchant Complaint,Open,466,2
SP002012,T0084278,U005132,Bank Server Error,Resolved,733,3
SP002013,T0062534,U001895,Duplicate Debit,Resolved,167,5
SP002014,T0044420,U001064,Transaction Pending,Resolved,354,3
SP002015,T0065706,U003175,Refund Pending,Open,608,3
SP002016,T0069232,U006773,Bank Server Error,Open,803,1
SP002017,T0025612,U009689,Money Debited Not Credited,Resolved,146,5
SP002018,T0095842,U009994,Transaction Pending,In Progress,780,4
SP002019,T0093605,U008118,Merchant Complaint,Resolved,848,3
SP002020,T0040341,U003030,Refund Pending,Resolved,291,2
SP002021,T0080104,U004241,Refund Pending,Resolved,1276,1
SP002022,T0037307,U001738,Refund Pending,Resolved,1346,2
SP002023,T0010809,U009342,Money Debited Not Credited,Resolved,899,1
SP002024,T0026998,U006281,Money Debited Not Credited,Resolved,772,5
SP002025,T0025337,U002562,Bank Server Error,Resolved,174,2
SP002026,T0015523,U006357,UPI PIN Issue,Resolved,551,5
SP002027,T0055234,U005533,Refund Pending,Resolved,754,2
SP002028,T0011581,U003138,Payment Failed,Resolved,1015,1
SP002029,T0042564,U003414,Duplicate Debit,In Progress,447,1
SP002030,T0057793,U005372,Transaction Pending,Resolved,745,2
SP002031,T0052158,U001370,Merchant Complaint,Resolved,919,4
SP002032,T0098116,U002912,UPI PIN Issue,Resolved,13,4
SP002033,T0097755,U006914,Merchant Complaint,Resolved,1187,1
SP002034,T0030760,U008062,Transaction Pending,Resolved,433,3
SP002035,T0036978,U007284,Payment Failed,Resolved,1397,2
SP002036,T0013433,U005190,Refund Pending,Resolved,1008,1
SP002037,T0002871,U002751,Refund Pending,Resolved,1381,2
SP002038,T0088118,U008183,Duplicate Debit,Open,539,2
SP002039,T0069220,U001778,Duplicate Debit,Resolved,1195,2
SP002040,T0014807,U004722,Refund Pending,Resolved,794,4
SP002041,T0055726,U006096,Bank Server Error,Resolved,275,4
SP002042,T0094107,U005872,Refund Pending,Resolved,304,1
SP002043,T0051045,U008752,Transaction Pending,Resolved,1000,4
SP002044,T0013485,U008179,Money Debited Not Credited,Open,224,2
SP002045,T0032550,U000370,Refund Pending,In Progress,1200,2
SP002046,T0035041,U006241,Transaction Pending,Open,304,2
SP002047,T0002821,U006676,UPI PIN Issue,In Progress,606,1
SP002048,T0045851,U009961,Transaction Pending,In Progress,52,5
SP002049,T0015822,U009363,Duplicate Debit,Resolved,1091,4
SP002050,T0071489,U000658,Merchant Complaint,Resolved,1048,4
SP002051,T0084027,U005907,Bank Server Error,Resolved,911,4
SP002052,T0040065,U004116,Merchant Complaint,Resolved,655,5
SP002053,T0015782,U000514,Payment Failed,Resolved,1276,4
SP002054,T0086487,U002038,Refund Pending,Resolved,12,1
SP002055,T0079070,U002297,Merchant Complaint,Open,252,4
SP002056,T0002262,U007953,Bank Server Error,Resolved,393,1
SP002057,T0019686,U008638,Merchant Complaint,Open,264,4
SP002058,T0082071,U005944,Bank Server Error,Open,1141,4
SP002059,T0001297,U002884,Money Debited Not Credited,Open,1185,2
SP002060,T0001762,U002795,Merchant Complaint,Resolved,1120,2
SP002061,T0060143,U008957,Merchant Complaint,Open,1189,2
SP002062,T0056112,U003944,Money Debited Not Credited,Open,368,3
SP002063,T0027218,U009407,Money Debited Not Credited,Resolved,432,2
SP002064,T0032684,U009334,Payment Failed,Resolved,291,2
SP002065,T0018706,U005251,Money Debited Not Credited,Open,397,3
SP002066,T0094974,U000622,Money Debited Not Credited,Resolved,57,5
SP002067,T0033919,U002523,Refund Pending,Open,491,3
SP002068,T0005962,U007213,Money Debited Not Credited,Resolved,412,2
SP002069,T0003781,U005946,Merchant Complaint,In Progress,1289,2
SP002070,T0026813,U003546,Refund Pending,Resolved,994,2
SP002071,T0047385,U007873,Merchant Complaint,Resolved,211,5
SP002072,T0031828,U000406,Merchant Complaint,Resolved,621,2
SP002073,T0037862,U003645,Merchant Complaint,Resolved,1100,2
SP002074,T0042158,U002560,Duplicate Debit,Resolved,1072,5
SP002075,T0058640,U001327,Money Debited Not Credited,Resolved,710,4
SP002076,T0070551,U006696,Bank Server Error,Resolved,648,3
SP002077,T0015590,U004179,Refund Pending,Open,163,5
SP002078,T0015070,U005299,Refund Pending,Resolved,1314,5
SP002079,T0069798,U003699,Money Debited Not Credited,Resolved,863,1
SP002080,T0047888,U009168,Money Debited Not Credited,Resolved,489,5
SP002081,T0034545,U004238,UPI PIN Issue,Resolved,675,5
SP002082,T0024452,U007149,Money Debited Not Credited,Resolved,572,3
SP002083,T0093324,U007645,Duplicate Debit,Resolved,545,5
SP002084,T0034587,U000407,Payment Failed,Open,314,3
SP002085,T0049855,U000791,UPI PIN Issue,In Progress,177,5
SP002086,T0066702,U006574,Bank Server Error,Resolved,1115,4
SP002087,T0034683,U008449,Refund Pending,Resolved,1187,3
SP002088,T0032762,U000786,Transaction Pending,Open,858,2
SP002089,T0067729,U007086,Transaction Pending,In Progress,22,5
SP002090,T0021556,U009516,Refund Pending,Open,1337,2
SP002091,T0009725,U009643,Money Debited Not Credited,Resolved,636,5
SP002092,T0008487,U009139,Money Debited Not Credited,Resolved,725,3
SP002093,T0023719,U003475,Refund Pending,Resolved,834,1
SP002094,T0076498,U004128,Refund Pending,Resolved,501,2
SP002095,T0059750,U006705,Refund Pending,Resolved,108,3
SP002096,T0068649,U003421,Merchant Complaint,Resolved,1323,4
SP002097,T0032027,U009965,UPI PIN Issue,Resolved,619,5
SP002098,T0044091,U009043,Payment Failed,Resolved,718,2
SP002099,T0058229,U005755,Duplicate Debit,In Progress,1145,3
SP002100,T0093389,U003663,Transaction Pending,Resolved,1243,2
SP002101,T0095033,U009928,Duplicate Debit,In Progress,1024,4
SP002102,T0045159,U007163,Merchant Complaint,Resolved,219,1
SP002103,T0055341,U003978,Money Debited Not Credited,Resolved,700,2
SP002104,T0050796,U000333,Bank Server Error,In Progress,35,2
SP002105,T0037668,U000831,Money Debited Not Credited,Resolved,1236,1
SP002106,T0077220,U008524,Bank Server Error,Resolved,895,3
SP002107,T0094695,U001422,Refund Pending,Resolved,330,1
SP002108,T0040097,U006072,Money Debited Not Credited,In Progress,194,5
SP002109,T0023622,U009108,Duplicate Debit,Resolved,1169,5
SP002110,T0027925,U001219,Payment Failed,Resolved,1356,3
SP002111,T0005470,U001765,Transaction Pending,Resolved,403,3
SP002112,T0080435,U002414,Money Debited Not Credited,Resolved,1080,2
SP002113,T0068368,U005651,UPI PIN Issue,Resolved,164,3
SP002114,T0041833,U007290,UPI PIN Issue,Resolved,809,5
SP002115,T0084672,U008586,Transaction Pending,Open,479,5
SP002116,T0091828,U002961,Money Debited Not Credited,Resolved,1372,1
SP002117,T0001859,U003016,UPI PIN Issue,Resolved,1325,1
SP002118,T0000037,U001073,Duplicate Debit,Resolved,546,4
SP002119,T0053560,U000668,Bank Server Error,In Progress,1269,4
SP002120,T0055629,U001350,Money Debited Not Credited,Resolved,771,5
SP002121,T0016198,U009064,Merchant Complaint,Resolved,473,3
SP002122,T0018711,U008884,Money Debited Not Credited,In Progress,124,3
SP002123,T0069038,U009908,Duplicate Debit,In Progress,494,1
SP002124,T0001628,U003892,Transaction Pending,Resolved,154,4
SP002125,T0004982,U000657,UPI PIN Issue,Open,1219,3
SP002126,T0067155,U006211,Bank Server Error,Open,783,5
SP002127,T0048333,U007643,Duplicate Debit,In Progress,397,5
SP002128,T0075882,U004820,Merchant Complaint,Open,401,3
SP002129,T0057727,U006382,Bank Server Error,Open,722,1
SP002130,T0039509,U005419,Transaction Pending,In Progress,313,3
SP002131,T0048786,U004940,Bank Server Error,In Progress,719,2
SP002132,T0094377,U004738,UPI PIN Issue,Resolved,1344,2
SP002133,T0043723,U003099,Merchant Complaint,Resolved,652,3
SP002134,T0032907,U000984,Refund Pending,Resolved,83,5
SP002135,T0043077,U005068,Transaction Pending,Resolved,302,4
SP002136,T0027189,U005601,Bank Server Error,Resolved,1314,3
SP002137,T0014119,U001760,UPI PIN Issue,Resolved,1149,3
SP002138,T0086157,U001981,Payment Failed,Resolved,313,5
SP002139,T0049983,U001101,Duplicate Debit,Resolved,501,2
SP002140,T0087223,U003525,Bank Server Error,Resolved,705,4
SP002141,T0021555,U009141,Bank Server Error,Resolved,1079,5
SP002142,T0016882,U002308,Bank Server Error,In Progress,1145,2
SP002143,T0005601,U001005,Payment Failed,Open,1226,1
SP002144,T0051464,U009214,Bank Server Error,In Progress,1149,5
SP002145,T0086311,U001063,UPI PIN Issue,Open,336,4
SP002146,T0057102,U005748,Refund Pending,Open,1255,1
SP002147,T0067708,U005551,Duplicate Debit,Open,1078,1
SP002148,T0098044,U002824,Payment Failed,Resolved,1195,4
SP002149,T0097618,U002830,UPI PIN Issue,Resolved,462,5
SP002150,T0070238,U009174,Payment Failed,Resolved,509,1
SP002151,T0071299,U001461,Money Debited Not Credited,In Progress,494,5
SP002152,T0079599,U000534,Refund Pending,Resolved,1176,4
SP002153,T0072008,U006895,Merchant Complaint,In Progress,1436,2
SP002154,T0004872,U008735,Money Debited Not Credited,Resolved,685,3
SP002155,T0041979,U008419,Bank Server Error,Resolved,857,4
SP002156,T0002634,U007325,Bank Server Error,In Progress,136,4
SP002157,T0021716,U005366,Duplicate Debit,In Progress,748,4
SP002158,T0031925,U004086,Transaction Pending,Open,1107,2
SP002159,T0079947,U000690,Transaction Pending,Resolved,1222,4
SP002160,T0071103,U005977,Payment Failed,In Progress,832,2
SP002161,T0011477,U007779,UPI PIN Issue,Resolved,1405,1
SP002162,T0072720,U005698,Merchant Complaint,Resolved,1089,5
SP002163,T0059194,U000775,Bank Server Error,Resolved,720,2
SP002164,T0056612,U009251,Duplicate Debit,Open,1027,2
SP002165,T0012350,U007410,Payment Failed,Open,465,1
SP002166,T0038830,U003646,Money Debited Not Credited,Resolved,666,4
SP002167,T0073023,U000129,Duplicate Debit,In Progress,953,4
SP002168,T0029410,U000381,Payment Failed,Resolved,682,5
SP002169,T0047727,U009247,Duplicate Debit,Resolved,887,2
SP002170,T0051639,U006843,Money Debited Not Credited,In Progress,1294,2
SP002171,T0069247,U003794,Transaction Pending,Resolved,691,3
SP002172,T0017588,U002723,Refund Pending,Resolved,129,4
SP002173,T0039859,U004007,Merchant Complaint,Open,991,3
SP002174,T0029257,U004157,Merchant Complaint,In Progress,240,4
SP002175,T0098067,U007652,Transaction Pending,Open,920,5
SP002176,T0085291,U002663,Payment Failed,In Progress,131,2
SP002177,T0010541,U007004,Merchant Complaint,Open,150,1
SP002178,T0070696,U006257,Transaction Pending,Resolved,373,3
SP002179,T0024806,U008907,Merchant Complaint,In Progress,167,5
SP002180,T0010881,U006885,Duplicate Debit,Resolved,399,1
SP002181,T0063195,U009030,Transaction Pending,Resolved,440,2
SP002182,T0004566,U002808,Money Debited Not Credited,Resolved,1245,4
SP002183,T0023776,U009931,Duplicate Debit,Resolved,527,4
SP002184,T0017200,U004914,UPI PIN Issue,Open,1116,4
SP002185,T0039037,U005462,Payment Failed,Resolved,183,3
SP002186,T0005010,U007575,Transaction Pending,Resolved,748,4
SP002187,T0014586,U002569,Merchant Complaint,Open,1291,1
SP002188,T0095322,U009880,Duplicate Debit,In Progress,809,1
SP002189,T0001626,U002584,Money Debited Not Credited,Resolved,144,4
SP002190,T0000387,U004043,Refund Pending,Open,1297,3
SP002191,T0071395,U000973,Duplicate Debit,Resolved,414,4
SP002192,T0016450,U003610,Payment Failed,Resolved,1227,1
SP002193,T0019058,U009549,Merchant Complaint,Resolved,1049,2
SP002194,T0066924,U003843,Refund Pending,Open,400,2
SP002195,T0027616,U007795,Merchant Complaint,Resolved,398,4
SP002196,T0086634,U008545,Duplicate Debit,Resolved,852,1
SP002197,T0027440,U009548,Merchant Complaint,Resolved,19,2
SP002198,T0020292,U000544,Duplicate Debit,In Progress,149,5
SP002199,T0070042,U004084,Refund Pending,Resolved,1093,4
SP002200,T0019165,U001993,Refund Pending,Resolved,619,2
SP002201,T0049322,U008764,UPI PIN Issue,Resolved,43,2
SP002202,T0042575,U006613,Transaction Pending,Open,15,2
SP002203,T0024391,U002421,UPI PIN Issue,Open,600,4
SP002204,T0002042,U003710,Duplicate Debit,Resolved,1127,5
SP002205,T0050876,U006639,Transaction Pending,Resolved,1352,3
SP002206,T0054065,U005066,Money Debited Not Credited,In Progress,247,2
SP002207,T0010842,U008168,Payment Failed,Resolved,340,3
SP002208,T0067879,U004785,Payment Failed,Open,665,5
SP002209,T0098541,U008838,Merchant Complaint,Resolved,1099,3
SP002210,T0015242,U004861,UPI PIN Issue,Resolved,604,4
SP002211,T0007688,U004169,Bank Server Error,Resolved,716,2
SP002212,T0034742,U009567,UPI PIN Issue,Open,652,4
SP002213,T0041256,U008158,Refund Pending,Resolved,1137,4
SP002214,T0029820,U009607,Merchant Complaint,Resolved,48,4
SP002215,T0058726,U000952,Transaction Pending,Resolved,1021,2
SP002216,T0055013,U003496,Refund Pending,Resolved,194,4
SP002217,T0077205,U001255,Transaction Pending,Resolved,275,3
SP002218,T0041517,U002947,Money Debited Not Credited,Open,957,5
SP002219,T0073763,U002406,UPI PIN Issue,Resolved,1200,5
SP002220,T0030774,U004168,UPI PIN Issue,Open,815,2
SP002221,T0037034,U000064,UPI PIN Issue,Resolved,15,5
SP002222,T0035128,U003176,Refund Pending,In Progress,1105,5
SP002223,T0073694,U005005,Payment Failed,Resolved,788,5
SP002224,T0004892,U008344,Bank Server Error,Resolved,1122,2
SP002225,T0092011,U006538,Transaction Pending,Resolved,964,3
SP002226,T0027765,U009385,Duplicate Debit,Resolved,593,1
SP002227,T0028366,U006221,Payment Failed,In Progress,1295,3
SP002228,T0047648,U006529,UPI PIN Issue,In Progress,1045,4
SP002229,T0098818,U000381,Duplicate Debit,Resolved,103,4
SP002230,T0018292,U000304,Merchant Complaint,Resolved,736,4
SP002231,T0051602,U000274,UPI PIN Issue,Resolved,1363,2
SP002232,T0046264,U008425,UPI PIN Issue,Resolved,797,5
SP002233,T0089036,U009417,Bank Server Error,Resolved,18,2
SP002234,T0083522,U005404,Transaction Pending,Open,873,5
SP002235,T0086922,U005981,Refund Pending,Resolved,1388,3
SP002236,T0096327,U002416,Payment Failed,Resolved,1283,1
SP002237,T0008282,U009027,Money Debited Not Credited,Open,1079,1
SP002238,T0049779,U007404,Duplicate Debit,Open,919,4
SP002239,T0082400,U002779,Duplicate Debit,Resolved,628,4
SP002240,T0005066,U004654,UPI PIN Issue,Open,1051,4
SP002241,T0044551,U006360,Bank Server Error,Resolved,615,5
SP002242,T0039824,U000965,Refund Pending,Resolved,112,2
SP002243,T0057096,U001227,UPI PIN Issue,Resolved,199,5
SP002244,T0046742,U003250,Money Debited Not Credited,Resolved,909,4
SP002245,T0018788,U001903,UPI PIN Issue,Resolved,128,1
SP002246,T0006805,U004457,Merchant Complaint,In Progress,569,1
