session_id,user_id,device_id,session_date,hour,session_duration_minutes,screens_viewed,transactions_attempted
S0017986,U000203,D02716,2025-03-26,6,15,5,5
S0017987,U000393,D03199,2025-11-04,12,9,10,0
S0017988,U000216,D02872,2025-02-07,15,21,9,2
S0017989,U005328,D00948,2025-11-03,12,36,20,1
S0017990,U005397,D00844,2025-12-09,10,16,9,2
S0017991,U004949,D02286,2025-01-14,5,9,2,1
S0017992,U007150,D04197,2025-12-15,7,45,15,3
S0017993,U000289,D01058,2025-05-06,0,25,11,2
S0017994,U000830,D00265,2025-11-26,2,40,12,1
S0017995,U003513,D01882,2025-07-05,10,35,20,5
S0017996,U006194,D01248,2025-02-05,19,11,5,0
S0017997,U005906,D00359,2025-01-27,12,45,12,0
S0017998,U005543,D04194,2025-05-28,23,37,17,3
S0017999,U003261,D01815,2025-11-19,18,21,17,3
S0018000,U008511,D00407,2025-06-15,16,5,19,2
S0018001,U000784,D01477,2025-04-03,4,28,17,4
S0018002,U005114,D02108,2025-08-20,9,24,14,1
S0018003,U009231,D01182,2025-11-12,0,37,14,3
S0018004,U006849,D00363,2025-11-21,9,40,7,1
S0018005,U007109,D01152,2025-06-25,19,16,16,5
S0018006,U008638,D01481,2025-12-09,18,2,14,4
S0018007,U002283,D00518,2025-11-27,0,29,12,2
S0018008,U009793,D04246,2025-10-19,7,28,1,0
S0018009,U007077,D00281,2025-07-23,7,36,6,0
S0018010,U001892,D00444,2025-10-20,3,17,20,5
S0018011,U005741,D02727,2025-09-12,15,29,1,2
S0018012,U005421,D02379,2025-04-26,17,38,17,2
S0018013,U007299,D00451,2025-04-29,5,41,10,4
S0018014,U008303,D02349,2025-11-24,18,1,1,1
S0018015,U009109,D04708,2025-02-21,22,28,19,4
S0018016,U009566,D04688,2025-10-29,23,30,18,2
S0018017,U005693,D03733,2025-02-17,23,37,12,0
S0018018,U003049,D04278,2025-03-17,5,12,4,5
S0018019,U003962,D02700,2025-04-26,21,4,4,5
S0018020,U001213,D04018,2025-03-05,5,36,5,0
S0018021,U000191,D00865,2025-12-08,15,10,8,5
S0018022,U001472,D00956,2025-02-11,4,32,18,1
S0018023,U009617,D04357,2025-10-22,17,37,12,3
S0018024,U000987,D02436,2025-06-30,21,5,2,1
S0018025,U003392,D00440,2025-04-04,1,9,15,5
S0018026,U000144,D02579,2025-04-11,22,44,7,0
S0018027,U001761,D01696,2025-08-01,6,10,13,4
S0018028,U004868,D02645,2025-05-02,21,12,5,2
S0018029,U002456,D03573,2025-01-24,4,9,17,3
S0018030,U004919,D02082,2025-12-30,17,32,7,0
S0018031,U002053,D04031,2025-07-29,10,8,12,4
S0018032,U006136,D01851,2025-08-27,14,33,16,4
S0018033,U001356,D00430,2025-06-28,15,18,3,4
S0018034,U000903,D02921,2025-03-20,18,24,12,3
S0018035,U000530,D00862,2025-04-07,6,13,11,5
S0018036,U009945,D04929,2025-02-09,0,10,10,1
S0018037,U006489,D04092,2025-01-14,2,2,6,4
S0018038,U009857,D04337,2025-06-01,4,34,16,3
S0018039,U006004,D04682,2025-11-15,12,17,4,4
S0018040,U005414,D04580,2025-11-03,17,22,13,2
S0018041,U003419,D02335,2025-10-03,15,16,5,1
S0018042,U006463,D03254,2025-01-22,2,10,18,3
S0018043,U000977,D02653,2025-10-27,20,25,4,0
S0018044,U000915,D00338,2025-08-06,8,2,15,5
S0018045,U006508,D03053,2025-05-08,13,32,18,1
S0018046,U006850,D03216,2025-09-08,22,2,8,0
S0018047,U008812,D00742,2025-07-29,22,45,1,0
S0018048,U002940,D02978,2025-02-24,11,31,6,1
S0018049,U005255,D00191,2025-04-30,14,6,13,5
S0018050,U002859,D03100,2025-01-01,13,1,9,4
S0018051,U002961,D01511,2025-12-10,12,41,4,0
S0018052,U006714,D04688,2025-07-17,1,4,9,3
S0018053,U004250,D03179,2025-12-21,11,38,10,5
S0018054,U001697,D00734,2025-08-27,13,33,16,1
S0018055,U009315,D00712,2025-10-10,3,45,1,1
S0018056,U006721,D01447,2025-01-06,8,17,4,2
S0018057,U007986,D04474,2025-11-18,2,36,5,3
S0018058,U007662,D04056,2025-07-15,15,26,3,4
S0018059,U007638,D01704,2025-10-11,7,13,2,5
S0018060,U000334,D03327,2025-10-12,5,9,9,2
S0018061,U009914,D03577,2025-01-05,19,4,20,4
S0018062,U004955,D04920,2025-02-22,12,8,4,3
S0018063,U000803,D03005,2025-08-18,0,40,5,3
S0018064,U003977,D01611,2025-08-09,0,8,14,5
S0018065,U001593,D02428,2025-12-09,14,32,5,4
S0018066,U003157,D04949,2025-12-15,16,38,16,1
S0018067,U001917,D03920,2025-05-02,18,25,14,0
S0018068,U005995,D01517,2025-02-13,9,44,20,4
S0018069,U006414,D01093,2025-06-22,10,13,19,4
S0018070,U004409,D00633,2025-02-14,23,7,8,2
S0018071,U009374,D00802,2025-03-27,6,1,11,1
S0018072,U002063,D01488,2025-03-19,18,3,17,5
S0018073,U001784,D01701,2025-08-04,1,45,19,4
S0018074,U002563,D02745,2025-03-30,9,39,10,1
S0018075,U004288,D00039,2025-11-19,23,13,2,2
S0018076,U009534,D03656,2025-06-17,22,6,17,4
S0018077,U001544,D02977,2025-09-15,19,7,12,1
S0018078,U000848,D04000,2025-02-16,8,32,20,0
S0018079,U008112,D01477,2025-12-25,7,11,18,5
S0018080,U001705,D00530,2025-09-19,15,10,5,5
S0018081,U002727,D00085,2025-12-03,18,29,20,3
S0018082,U005501,D00760,2025-09-24,17,20,16,1
S0018083,U003222,D03554,2025-10-20,10,27,7,2
S0018084,U008490,D04055,2025-05-25,16,32,7,4
S0018085,U007698,D00568,2025-07-22,21,13,14,1
S0018086,U006629,D04344,2025-05-05,9,25,4,5
S0018087,U007030,D00720,2025-10-27,11,31,1,5
S0018088,U000330,D03573,2025-01-07,6,5,17,2
S0018089,U004732,D03873,2025-09-13,4,16,18,3
S0018090,U004723,D00730,2025-01-09,7,9,19,1
S0018091,U002203,D03498,2025-06-05,10,37,16,1
S0018092,U008204,D02455,2025-12-10,14,32,11,1
S0018093,U007965,D01381,2025-01-01,21,16,14,0
S0018094,U000333,D04195,2025-12-14,21,31,3,1
S0018095,U003698,D04572,2025-11-28,10,8,14,0
S0018096,U008450,D04342,2025-01-12,18,6,7,0
S0018097,U000492,D02359,2025-06-27,19,29,16,5
S0018098,U004576,D03567,2025-03-18,10,39,9,0
S0018099,U000311,D01665,2025-03-14,4,31,20,3
S0018100,U007469,D00240,2025-09-24,16,17,20,2
S0018101,U007227,D01185,2025-12-31,16,10,15,2
S0018102,U000950,D00062,2025-08-04,6,13,5,4
S0018103,U002837,D02625,2025-04-29,13,5,10,2
S0018104,U009250,D03182,2025-03-12,18,7,8,0
S0018105,U007255,D02953,2025-07-11,11,16,19,3
S0018106,U008483,D01239,2025-12-04,20,41,3,5
S0018107,U005953,D01738,2025-03-21,0,8,6,5
S0018108,U000612,D04826,2025-07-02,15,9,7,2
S0018109,U009384,D04916,2025-02-13,2,36,9,0
S0018110,U006750,D03713,2025-05-04,10,31,15,1
S0018111,U004631,D03081,2025-04-18,11,42,16,5
S0018112,U003212,D02429,2025-07-11,21,20,19,2
S0018113,U005232,D01452,2025-03-26,21,18,20,3
S0018114,U006773,D01055,2025-06-04,1,30,15,2
S0018115,U005839,D00460,2025-05-24,7,5,6,5
S0018116,U004912,D00774,2025-08-21,13,14,16,5
S0018117,U004714,D01288,2025-01-03,2,20,16,4
S0018118,U009452,D03691,2025-04-28,9,28,1,0
S0018119,U009062,D00455,2025-04-11,7,22,8,0
S0018120,U009190,D02697,2025-09-04,22,29,6,5
S0018121,U009256,D02268,2025-03-12,7,36,17,2
S0018122,U002544,D02471,2025-11-21,7,25,10,3
S0018123,U003229,D00742,2025-09-17,2,25,2,2
S0018124,U001312,D03988,2025-12-03,3,38,18,1
S0018125,U003161,D01403,2025-08-24,17,34,12,1
S0018126,U008867,D02900,2025-01-21,7,45,16,2
S0018127,U008567,D01436,2025-12-06,22,20,13,5
S0018128,U006416,D00245,2025-11-23,11,44,12,0
S0018129,U005783,D00500,2025-03-03,20,23,12,1
S0018130,U007843,D01536,2025-01-23,3,3,8,2
S0018131,U000001,D02747,2025-11-04,15,19,12,5
S0018132,U009368,D02441,2025-05-16,13,2,14,3
S0018133,U009969,D03210,2025-06-07,5,1,18,5
S0018134,U004405,D04498,2025-12-23,3,44,7,3
S0018135,U007896,D04547,2025-09-09,0,35,15,4
S0018136,U009794,D01369,2025-10-07,6,7,12,5
S0018137,U005828,D01402,2025-03-04,11,35,3,1
S0018138,U009201,D03546,2025-01-31,19,24,15,4
S0018139,U007194,D03300,2025-07-18,14,41,17,5
S0018140,U002959,D03831,2025-06-04,18,3,20,3
S0018141,U000613,D03468,2025-10-10,11,32,4,2
S0018142,U001839,D01452,2025-12-13,21,11,3,3
S0018143,U009473,D03700,2025-01-16,8,31,10,1
S0018144,U002387,D03102,2025-07-16,18,2,2,3
S0018145,U004666,D00181,2025-07-14,19,32,16,5
S0018146,U005942,D01996,2025-09-06,7,8,10,1
S0018147,U003523,D01606,2025-08-16,0,2,2,2
S0018148,U007270,D01916,2025-02-24,10,24,15,3
S0018149,U008790,D00568,2025-09-05,10,24,4,5
S0018150,U009127,D00647,2025-04-02,5,28,12,3
S0018151,U008674,D04570,2025-04-13,9,41,6,4
S0018152,U004914,D00246,2025-10-07,7,24,6,2
S0018153,U005428,D02078,2025-06-27,9,26,3,1
S0018154,U009981,D03936,2025-11-04,23,8,10,1
S0018155,U008511,D00358,2025-03-19,7,15,14,5
S0018156,U000832,D01030,2025-07-26,5,35,3,1
S0018157,U004653,D02262,2025-09-19,5,3,16,3
S0018158,U002959,D04276,2025-12-07,11,33,15,0
S0018159,U002705,D02020,2025-07-26,10,20,20,1
S0018160,U004047,D04350,2025-12-11,15,13,2,3
S0018161,U000826,D00107,2025-01-22,9,22,17,4
S0018162,U001414,D02720,2025-10-03,9,44,16,1
S0018163,U004480,D01528,2025-07-05,22,27,3,1
S0018164,U003671,D03436,2025-01-15,16,18,19,1
S0018165,U004371,D01609,2025-06-10,7,1,19,4
S0018166,U002917,D03605,2025-12-23,11,17,19,4
S0018167,U002104,D02578,2025-07-12,3,8,16,1
S0018168,U007939,D02031,2025-01-30,4,30,4,5
S0018169,U002185,D02945,2025-09-18,16,2,17,1
S0018170,U003837,D01883,2025-09-12,11,45,6,1
S0018171,U004167,D01689,2025-01-30,15,8,9,5
S0018172,U006590,D00437,2025-01-10,14,20,18,2
S0018173,U005143,D00578,2025-07-17,5,20,5,0
S0018174,U004694,D04178,2025-10-29,2,22,7,4
S0018175,U002202,D00858,2025-06-06,14,9,4,5
S0018176,U001113,D02936,2025-09-16,16,40,11,1
S0018177,U003640,D03125,2025-10-20,20,19,8,5
S0018178,U003768,D04534,2025-03-19,5,4,14,0
S0018179,U005506,D01205,2025-02-28,23,41,3,4
S0018180,U006206,D02669,2025-05-06,17,26,4,5
S0018181,U002790,D02410,2025-02-18,20,24,15,2
S0018182,U000961,D04433,2025-06-17,12,14,13,0
S0018183,U006365,D02895,2025-11-18,0,8,19,3
S0018184,U007619,D02579,2025-02-09,23,33,18,3
S0018185,U009264,D00672,2025-08-03,16,29,17,1
S0018186,U001134,D00758,2025-06-01,20,38,20,5
S0018187,U001944,D00101,2025-11-23,19,2,15,2
S0018188,U009874,D03945,2025-02-26,10,37,19,3
S0018189,U001818,D03810,2025-02-16,7,30,15,4
S0018190,U009099,D04786,2025-04-27,19,3,14,5
S0018191,U009020,D02060,2025-12-20,0,39,15,2
S0018192,U009300,D00945,2025-07-13,14,30,16,3
S0018193,U003917,D04160,2025-05-02,8,40,20,2
S0018194,U009747,D04197,2025-11-22,15,37,10,2
S0018195,U005919,D02234,2025-12-31,22,12,19,1
S0018196,U006516,D02002,2025-11-21,7,38,16,3
S0018197,U007975,D02278,2025-02-19,13,40,17,2
S0018198,U002443,D03947,2025-01-23,13,9,13,2
S0018199,U003209,D04449,2025-09-22,3,38,13,1
S0018200,U002274,D02635,2025-02-07,10,42,11,1
S0018201,U005462,D03486,2025-07-18,2,20,1,1
S0018202,U005595,D01166,2025-12-29,6,33,8,1
S0018203,U000514,D01731,2025-02-11,10,17,12,3
S0018204,U005263,D01792,2025-12-11,18,29,12,3
S0018205,U003853,D01064,2025-02-13,1,28,13,3
S0018206,U001700,D03205,2025-06-21,6,8,1,4
S0018207,U007568,D04667,2025-08-19,0,15,3,4
S0018208,U003486,D03641,2025-03-22,9,30,18,1
S0018209,U002393,D02757,2025-07-29,18,13,3,4
S0018210,U008420,D03976,2025-05-19,14,11,8,4
S0018211,U005506,D02754,2025-02-28,5,38,14,5
S0018212,U004262,D02599,2025-01-05,0,23,14,4
S0018213,U003684,D03689,2025-07-20,8,27,15,5
S0018214,U001203,D03312,2025-04-21,10,23,3,2
S0018215,U005238,D03936,2025-02-19,17,4,17,1
S0018216,U004650,D00484,2025-01-28,0,43,19,4
S0018217,U002083,D00200,2025-07-15,1,28,6,4
S0018218,U008164,D04904,2025-02-04,8,26,1,3
S0018219,U003747,D03010,2025-01-10,4,35,11,4
S0018220,U005942,D04942,2025-03-12,6,27,12,0
S0018221,U003092,D00399,2025-11-30,12,20,19,2
S0018222,U003980,D03516,2025-06-09,2,29,16,4
S0018223,U008677,D00092,2025-07-20,9,8,14,3
S0018224,U009708,D01413,2025-12-25,0,23,11,5
S0018225,U007139,D00246,2025-01-22,7,27,7,1
S0018226,U004578,D03488,2025-02-22,0,21,18,0
S0018227,U005685,D00331,2025-01-31,6,19,16,0
S0018228,U004127,D02579,2025-05-31,1,11,6,1
S0018229,U007717,D04325,2025-11-26,12,3,12,0
S0018230,U000841,D01012,2025-09-20,3,35,6,3
S0018231,U009976,D00523,2025-05-14,0,12,14,0
S0018232,U001843,D04059,2025-03-22,6,14,15,4
S0018233,U006241,D02757,2025-12-28,10,7,19,0
S0018234,U000208,D04073,2025-12-26,4,40,12,2
S0018235,U002639,D02361,2025-08-14,21,10,3,1
S0018236,U004550,D00886,2025-12-25,14,14,14,0
S0018237,U000662,D04696,2025-08-08,16,24,16,4
S0018238,U000702,D01521,2025-12-15,2,37,17,0
S0018239,U001083,D01577,2025-06-19,11,29,3,0
S0018240,U009273,D00570,2025-01-14,3,22,4,0
S0018241,U001489,D03788,2025-08-01,5,7,8,2
S0018242,U008732,D01173,2025-07-24,18,6,18,2
S0018243,U006491,D04414,2025-11-03,5,14,17,5
S0018244,U000025,D02782,2025-03-05,22,45,18,5
S0018245,U006880,D03958,2025-07-26,14,34,17,0
S0018246,U008079,D02710,2025-06-29,22,14,12,2
S0018247,U007994,D03937,2025-03-26,15,22,3,2
S0018248,U000544,D01595,2025-12-06,19,43,17,2
S0018249,U007474,D02691,2025-03-28,10,39,5,5
S0018250,U002305,D04793,2025-07-12,15,3,1,1
S0018251,U008124,D04119,2025-10-11,11,22,6,0
S0018252,U005594,D04233,2025-06-28,22,39,12,0
S0018253,U003659,D01663,2025-04-09,9,8,2,2
S0018254,U008525,D00260,2025-04-21,14,18,8,3
S0018255,U003358,D01956,2025-07-16,21,8,14,5
S0018256,U005723,D03880,2025-02-06,2,23,20,2
S0018257,U003606,D02302,2025-06-13,18,21,3,2
S0018258,U002692,D01642,2025-07-06,8,31,1,4
S0018259,U004812,D01211,2025-07-12,8,17,18,1
S0018260,U000587,D03997,2025-08-23,19,44,5,1
S0018261,U001006,D00527,2025-09-18,23,29,20,0
S0018262,U008622,D02186,2025-05-26,6,15,17,0
S0018263,U009318,D00524,2025-06-30,8,9,5,3
S0018264,U009895,D03256,2025-07-12,0,42,2,4
S0018265,U001242,D00857,2025-11-24,3,6,10,4
S0018266,U003007,D03971,2025-02-02,0,7,4,3
S0018267,U003641,D00526,2025-10-02,15,7,18,3
S0018268,U006236,D04078,2025-09-07,13,1,16,2
S0018269,U001975,D02187,2025-08-11,21,43,2,1
S0018270,U004339,D04991,2025-05-11,2,43,3,3
S0018271,U006640,D02415,2025-11-04,19,31,5,0
S0018272,U001863,D00777,2025-09-22,19,10,14,3
S0018273,U003765,D00656,2025-04-17,2,40,4,1
S0018274,U008381,D02259,2025-03-12,13,8,3,4
S0018275,U006890,D00423,2025-10-28,17,12,8,2
S0018276,U001429,D00833,2025-07-18,12,43,20,5
S0018277,U005294,D01483,2025-01-22,8,36,7,3
S0018278,U004716,D02565,2025-02-20,15,14,14,3
S0018279,U003937,D02690,2025-07-29,5,41,18,1
S0018280,U006951,D00389,2025-05-09,16,24,11,5
S0018281,U006544,D00909,2025-07-11,23,42,1,5
S0018282,U003154,D04972,2025-07-03,21,19,15,1
S0018283,U007413,D00668,2025-11-26,4,20,5,1
S0018284,U000976,D00093,2025-10-10,22,8,17,2
S0018285,U005179,D04797,2025-08-27,3,35,1,5
S0018286,U004175,D01449,2025-05-14,2,3,1,3
S0018287,U009336,D00834,2025-04-29,2,28,17,0
S0018288,U004536,D03305,2025-01-31,22,34,15,0
S0018289,U009448,D04278,2025-01-30,3,32,12,3
S0018290,U003046,D01964,2025-03-23,21,13,4,2
S0018291,U008035,D04952,2025-09-28,23,18,12,3
S0018292,U000287,D03415,2025-10-23,13,32,3,1
S0018293,U004019,D03517,2025-02-03,14,40,14,4
S0018294,U000194,D04266,2025-11-17,5,28,7,2
S0018295,U007570,D03697,2025-04-30,18,26,4,3
S0018296,U001837,D00356,2025-08-13,4,28,10,0
S0018297,U007151,D04550,2025-12-26,2,44,10,1
S0018298,U009174,D01834,2025-02-25,20,21,3,3
S0018299,U004196,D02656,2025-11-15,6,33,15,2
S0018300,U005209,D00909,2025-06-08,8,37,3,2
S0018301,U008445,D00845,2025-05-04,18,3,4,0
S0018302,U000754,D01906,2025-04-21,23,4,20,3
S0018303,U000384,D01471,2025-11-17,23,24,13,4
S0018304,U001531,D00623,2025-09-13,5,2,18,5
S0018305,U007244,D03432,2025-10-04,19,14,7,1
S0018306,U005397,D02926,2025-07-17,21,15,17,2
S0018307,U001136,D02450,2025-10-23,9,5,9,5
S0018308,U002710,D02803,2025-10-03,7,24,5,4
S0018309,U006983,D00919,2025-07-21,23,40,11,1
S0018310,U000404,D04458,2025-09-24,5,36,10,0
S0018311,U005513,D01613,2025-01-11,4,15,8,1
S0018312,U008039,D02122,2025-04-28,19,40,3,0
S0018313,U000932,D01940,2025-09-11,22,10,4,5
S0018314,U007588,D01966,2025-10-13,0,39,18,0
S0018315,U001677,D00092,2025-12-16,12,28,4,4
S0018316,U001496,D04386,2025-01-08,4,9,17,4
S0018317,U005750,D01297,2025-07-15,15,26,6,1
S0018318,U007047,D00901,2025-08-01,1,2,8,5
S0018319,U003528,D01097,2025-11-14,5,32,20,1
S0018320,U001725,D03395,2025-12-05,6,17,7,4
S0018321,U005351,D04258,2025-04-27,16,5,4,0
S0018322,U002496,D04440,2025-11-21,9,18,13,1
S0018323,U008512,D02195,2025-04-17,4,37,19,3
S0018324,U007302,D02657,2025-12-15,10,19,11,0
S0018325,U005434,D00542,2025-06-28,23,8,4,0
S0018326,U005799,D02662,2025-05-31,4,5,19,2
S0018327,U008271,D01390,2025-11-03,20,43,3,3
S0018328,U007772,D04653,2025-06-12,3,19,10,0
S0018329,U006899,D01858,2025-12-17,21,2,19,0
S0018330,U008870,D02599,2025-12-05,20,24,7,1
S0018331,U005787,D00637,2025-09-10,6,15,12,2
S0018332,U002351,D02732,2025-10-04,22,12,9,2
S0018333,U006496,D00107,2025-03-23,22,3,9,4
S0018334,U004876,D03870,2025-03-27,10,33,17,3
S0018335,U005202,D04712,2025-03-23,0,28,3,1
S0018336,U003589,D03817,2025-08-02,21,10,10,5
S0018337,U001709,D03012,2025-06-23,8,45,19,3
S0018338,U000468,D00370,2025-07-18,8,40,16,3
S0018339,U007559,D04969,2025-07-20,1,43,5,3
S0018340,U009130,D01268,2025-08-14,0,26,5,1
S0018341,U002738,D04987,2025-08-24,21,28,3,0
S0018342,U007574,D04761,2025-08-16,21,9,12,2
S0018343,U005127,D01173,2025-05-21,16,30,19,4
S0018344,U003428,D03618,2025-02-16,18,14,6,3
S0018345,U007104,D04791,2025-02-27,5,5,15,0
S0018346,U004300,D04894,2025-12-19,17,24,7,0
S0018347,U004320,D03803,2025-03-31,14,36,7,0
S0018348,U002990,D00254,2025-11-15,5,13,20,4
S0018349,U000404,D00611,2025-10-16,9,4,8,0
S0018350,U000275,D01012,2025-01-05,12,12,10,0
S0018351,U008826,D03461,2025-11-25,14,31,5,0
S0018352,U004271,D04755,2025-11-18,7,38,8,0
S0018353,U004821,D02059,2025-03-24,18,19,15,2
S0018354,U000303,D00482,2025-10-02,4,22,12,0
S0018355,U005102,D03560,2025-08-20,16,15,19,0
S0018356,U002655,D00302,2025-03-14,15,45,1,4
S0018357,U002763,D01902,2025-08-12,13,39,1,1
S0018358,U007623,D03516,2025-05-06,6,7,17,2
S0018359,U002719,D02459,2025-10-06,20,23,18,0
S0018360,U001921,D04979,2025-06-30,5,18,3,2
S0018361,U007693,D02541,2025-05-07,16,1,14,1
S0018362,U009324,D03849,2025-07-27,23,34,5,5
S0018363,U005828,D01759,2025-12-01,1,37,16,0
S0018364,U006710,D01373,2025-11-25,2,8,11,4
S0018365,U000917,D02109,2025-01-25,14,32,4,5
S0018366,U004390,D00043,2025-01-25,13,26,5,4
S0018367,U002980,D02362,2025-05-21,0,29,11,4
S0018368,U006415,D03523,2025-05-14,3,26,6,5
S0018369,U007878,D04702,2025-04-04,15,8,8,4
S0018370,U006655,D00327,2025-01-17,2,25,16,1
S0018371,U002315,D03589,2025-11-11,20,11,4,3
S0018372,U003820,D02889,2025-11-16,3,39,17,2
S0018373,U004114,D04999,2025-12-10,18,37,10,2
S0018374,U001987,D00775,2025-08-08,16,29,2,0
S0018375,U006709,D02885,2025-03-01,7,1,5,5
S0018376,U007409,D00458,2025-11-13,17,24,17,2
S0018377,U003842,D01282,2025-02-09,7,14,17,4
S0018378,U002330,D00174,2025-06-25,15,3,1,5
S0018379,U000550,D01682,2025-06-05,0,25,10,3
S0018380,U005384,D01980,2025-04-12,23,30,9,3
S0018381,U006994,D01569,2025-10-06,17,23,5,2
S0018382,U001743,D00323,2025-07-18,14,19,9,3
S0018383,U008175,D03774,2025-03-30,3,9,8,3
S0018384,U004879,D03096,2025-01-12,2,17,11,5
S0018385,U008893,D03353,2025-11-26,22,39,11,1
S0018386,U007699,D00536,2025-05-17,5,17,8,3
S0018387,U008949,D01104,2025-04-29,14,18,19,2
S0018388,U001221,D04962,2025-11-19,15,10,5,4
S0018389,U002413,D01099,2025-03-06,2,39,6,5
S0018390,U001337,D00126,2025-04-12,21,43,16,5
S0018391,U003119,D00171,2025-04-24,13,40,19,4
S0018392,U009410,D04499,2025-10-30,4,5,10,5
S0018393,U001863,D02833,2025-01-23,10,44,10,3
S0018394,U008022,D04372,2025-01-06,7,16,4,1
S0018395,U000143,D03053,2025-08-31,9,21,9,4
S0018396,U001066,D00942,2025-05-31,9,19,15,0
S0018397,U003356,D00893,2025-10-16,9,11,17,4
S0018398,U004893,D02167,2025-08-19,3,14,10,2
S0018399,U004000,D01156,2025-06-11,22,24,16,4
S0018400,U006231,D02241,2025-02-14,6,23,16,4
S0018401,U009757,D04306,2025-05-17,11,28,4,4
S0018402,U005856,D03183,2025-09-14,22,17,19,1
S0018403,U006339,D01641,2025-11-07,6,25,5,3
S0018404,U006645,D04654,2025-12-29,18,36,9,0
S0018405,U007212,D00538,2025-04-21,23,43,6,4
S0018406,U005065,D04439,2025-07-15,21,9,20,1
S0018407,U003240,D02599,2025-04-01,14,35,4,1
S0018408,U007130,D04149,2025-08-27,20,13,10,4
S0018409,U005059,D01951,2025-10-27,17,35,16,2
S0018410,U001589,D00095,2025-04-17,4,29,11,2
S0018411,U000348,D04126,2025-11-14,17,23,6,1
S0018412,U005580,D01000,2025-10-11,16,16,14,5
S0018413,U003404,D00294,2025-02-24,19,25,18,5
S0018414,U003812,D00654,2025-02-05,4,16,10,0
S0018415,U009880,D02894,2025-08-27,5,9,17,0
S0018416,U000234,D00916,2025-08-14,7,28,13,1
S0018417,U009468,D04971,2025-12-07,10,18,10,1
S0018418,U004693,D04966,2025-07-25,0,33,16,0
S0018419,U001741,D01590,2025-09-12,7,44,12,5
S0018420,U004852,D03686,2025-01-13,7,11,12,2
S0018421,U007656,D02900,2025-02-20,20,7,3,3
S0018422,U005732,D03920,2025-03-10,7,42,20,1
S0018423,U005007,D01725,2025-08-15,16,30,12,1
S0018424,U009905,D03568,2025-02-08,5,32,4,4
S0018425,U007410,D04822,2025-04-09,13,23,10,4
S0018426,U002041,D04000,2025-09-10,0,45,20,2
S0018427,U000110,D02955,2025-12-01,22,17,15,1
S0018428,U008403,D02042,2025-09-10,5,28,6,0
S0018429,U007746,D01960,2025-08-06,17,34,6,5
S0018430,U004254,D00495,2025-12-17,21,4,17,2
S0018431,U009895,D03433,2025-12-06,9,10,17,1
S0018432,U007795,D01995,2025-06-11,18,9,6,0
S0018433,U003229,D03367,2025-10-30,3,22,10,4
S0018434,U006487,D04363,2025-06-28,10,39,2,5
S0018435,U008053,D01192,2025-06-15,22,3,20,2
S0018436,U001570,D02828,2025-05-03,7,19,15,2
S0018437,U009203,D00935,2025-11-16,3,33,17,3
S0018438,U009103,D00331,2025-08-28,2,31,16,0
S0018439,U001834,D02509,2025-11-22,8,29,6,0
S0018440,U008332,D00357,2025-12-22,0,16,20,3
S0018441,U006741,D02265,2025-01-28,7,19,17,2
S0018442,U002031,D03152,2025-08-17,9,21,11,1
S0018443,U003377,D04006,2025-03-26,20,35,5,0
S0018444,U004858,D04893,2025-02-20,5,2,3,4
S0018445,U004058,D04564,2025-04-28,3,41,9,4
S0018446,U003121,D03055,2025-08-17,8,41,11,2
S0018447,U000023,D02854,2025-08-15,6,10,4,0
S0018448,U008811,D01709,2025-01-04,2,12,8,2
S0018449,U008846,D04909,2025-02-17,10,35,19,5
S0018450,U004344,D01126,2025-01-04,23,18,19,5
S0018451,U005908,D01808,2025-08-10,1,23,12,2
S0018452,U005367,D00247,2025-10-31,2,1,7,5
S0018453,U009743,D03706,2025-04-17,17,12,1,5
S0018454,U008630,D03998,2025-07-05,12,31,6,1
S0018455,U001055,D03407,2025-12-09,18,20,3,4
S0018456,U004715,D04331,2025-08-27,4,6,14,5
S0018457,U002574,D04373,2025-05-04,14,16,1,2
S0018458,U006207,D04029,2025-11-19,5,22,11,4
S0018459,U002080,D03780,2025-07-05,9,18,11,3
S0018460,U008669,D02334,2025-01-14,3,30,12,4
S0018461,U001805,D01531,2025-01-30,2,32,8,3
S0018462,U002566,D00879,2025-09-18,9,30,6,0
S0018463,U000992,D04367,2025-05-10,9,42,8,3
S0018464,U007092,D00278,2025-09-01,9,27,16,2
S0018465,U008864,D01974,2025-02-28,7,11,19,4
S0018466,U002472,D04533,2025-02-22,16,14,12,0
S0018467,U001560,D01550,2025-01-21,3,45,9,3
